키워드,언론사,게시일,뉴스제목,url,content
롯데 정보유출,미디어오늘,2025-10-16 21:05:09,개인정보위원회 수장에 AI 전문가 임명…시민사회 우려,https://n.news.naver.com/mnews/article/006/0000132301?sid=105,"시민사회단체 “尹 정부서 규제완화 행보 보인 개인정보위” 송경희 위원장에 맞춤형 광고 규제·개인정보 유출 방지책 요구 ▲송경희 개인정보보호위원회 위원장. 사진=개인정보보호위원회 개인정보보호위원회 위원장으로 AI 전문가인 송경희 위원장이 임명된 가운데, 시민사회단체가 개인정보위원장에게 산업육성이 아닌 개인정보 보호라는 기본 원칙에 충실해야 한다고 요구했다. 윤석열 정부에서 개인정보위가 산업 진흥을 위해 규제완화 행보를 보인 것과는 다른 정책이 필요하다는 것이다. 민주사회를 위한 변호사 모임 디지털정보위원회·정보인권연구소·진보네트워크센터·참여연대는 16일 송희경 위원장에게 개인정보 정보 주체의 권리 보장 방안을 요구하는 정책질의서를 발표했다. 이들 단체는 ""최근 SK텔레콤, KT의 고객 정보 유출에 이어 롯데카드 고객 정보 유출에 이르기까지 기업들의 개인정보 대량 유출사건이 끊이지 않고 있어 시민들은 기업들의 개인정보 처리 관행에 대하여 신뢰하기 힘든 상황""이라며 ""하지만 개인정보 보호의 수호자 역할을 해야 할 기관 수장을 AI 전문가로 임명한 것이 자칫 개인정보위마저 AI 산업육성을 위해 개인정보 활용을 우선하는 정책을 펼치게 하기 위한 교두보로 만들기 위한 것이 아닌지 우려스럽다""고 지적했다. 지난 10일 취임한 송경희 위원장은 송영길 소나무당 대표의 여동생으로, 과학기술정보통신부에서 공직 생활을 한 AI 전문가다. 송 위원장은 성균관대학교 인공지능신뢰성센터장, 국정기획위원회 AI TF팀장 등을 역임했다. 이들 단체는 ""(개인정보위는) 지난 정부에서 정보주체 권리보호보다 기업들의 개인정보활용 요구를 받아들여 규제완화 행보를 보여왔다""며 송 위원장에게 △개인정보 자기결정권 수호 기관으로 역할 복원 △맞춤형 광고 규제 △AI의 데이터 활용에 대한 정보주체 권리보호 △개인정보 유출 방지를 위한 대안 마련 등을 요구했다. 이들 단체는 ""이재명 정부가 천문학적인 지원을 약속하며 AI 육성 정책을 강하게 추진하고 있는 상황에서 다른 정부 부처를 제대로 견제하고 정보 주체를 보호하는 역할을 수행하는 것이야말로 AI 시대 개인정보위의 핵심 역할""이라며 ""송 위원장이 개인정보 자기결정권을 수호하고 개인정보 보호정책을 펼쳐나갈 것을 당부한다""고 밝혔다."
롯데 정보유출,연합뉴스,2025-10-16 09:14:01,"KT·롯데카드 해킹 사태인데…KISA, 제주 워크숍 논란",https://n.news.naver.com/mnews/article/001/0015681002?sid=102,"해킹 피해 본격화 시점에 '노사 화합' 행사 김현 ""국민 불안 외면한 궁색한 명분"" (서울=연합뉴스) 조성미 기자 = 사이버 침해 사고 대응을 총괄하는 한국인터넷진흥원(KISA) 임직원들이 KT와 롯데카드의 대규모 해킹 피해가 잇따랐던 시기에 단체 워크숍을 다녀온 사실이 국정감사에서 지적됐다. 국회 과학기술정보방송통신위원회 간사인 더불어민주당 김현 의원이 16일 KISA로부터 제출받은 자료에 따르면 임직원 62명이 지난달 18일 1박 2일로 제주도에서 '노사 화합 워크숍'을 진행했다. 워크숍에 쓰인 예산은 1천14만원이었으며 참여 인원은 전체 정규직 500명 중 12%를 차지했다. 김 의원은 ""문제는 워크숍 일정이 해킹 피해가 본격적으로 드러난 시점과 정확히 맞물렸다는 점""이라고 비판했다. 워크숍이 시작된 지난달 18일은 롯데카드가 297만여 명의 회원 정보 유출을 공개로 사과한 날이자 KT가 서버 침해 흔적 4건과 의심 정황 2건을 KISA에 신고한 날이었다. 앞서 같은 달 10일 소관 부처인 과학기술정보통신부는 정부서울청사에서 KT 무단 소액결제 사고와 관련한 브리핑을 열었고 19일에는 국회 과방위가 전체 회의를 열어 이 문제를 다뤘다. 이후 같은 달 24일 과방위는 KISA와 KT를 상대로 해킹 사태에 관한 청문회를 진행했다. 김 의원은 ""KISA가 외부적으로 전사적 대응을 약속한 직후 제주도 워크숍을 강행했다""며 ""KISA 원장이 안일한 인식으로 국민 불안 해소는 뒷전으로 했다""고 강하게 비판했다. 그는 ""이번 사태를 단순한 내부 행사 문제가 아닌 위기 대응 체계 전반의 관리 부실로 보고 철저히 점검해야 한다""고 말했다. 한국인터넷진흥원(KISA) [한국인터넷진흥원(KISA) 제공] csm@yna.co.kr"
롯데 정보유출,조선비즈,2025-10-16 12:44:14,"“KT·롯데카드 해킹 사태 진행 중인데”… KISA, 제주 워크숍 강행 논란",https://n.news.naver.com/mnews/article/366/0001114896?sid=105,한국인터넷진흥원(KISA) 본사. /한국인터넷진흥원 제공 사이버 침해 사고 대응을 총괄하는 한국인터넷진흥원(KISA) 임직원들이 KT와 롯데카드의 대규모 해킹 피해가 잇따랐던 시기에 단체 워크숍을 다녀온 사실이 국정감사에서 지적됐다. 국회 과학기술정보방송통신위원회 간사인 더불어민주당 김현 의원이 16일 KISA로부터 제출받은 자료에 따르면 임직원 62명이 지난달 18일 1박 2일로 제주도에서 ‘노사 화합 워크숍’을 진행했다. 워크숍에 쓰인 예산은 1014만원이었으며 참여 인원은 전체 정규직 500명 중 12%를 차지했다. 김 의원은 “문제는 워크숍 일정이 해킹 피해가 본격적으로 드러난 시점과 정확히 맞물렸다는 점”이라고 비판했다. 워크숍이 시작된 지난달 18일은 롯데카드가 297만여 명의 회원 정보 유출을 공개로 사과한 날이자 KT가 서버 침해 흔적 4건과 의심 정황 2건을 KISA에 신고한 날이었다. 앞서 같은 달 10일 소관 부처인 과학기술정보통신부는 정부서울청사에서 KT 무단 소액결제 사고와 관련한 브리핑을 열었고 19일에는 국회 과방위가 전체 회의를 열어 이 문제를 다뤘다. 이후 같은 달 24일 과방위는 KISA와 KT를 상대로 해킹 사태에 관한 청문회를 진행했다. 김 의원은 “KISA가 외부적으로 전사적 대응을 약속한 직후 제주도 워크숍을 강행했다”며 “KISA 원장이 안일한 인식으로 국민 불안 해소는 뒷전으로 했다”고 비판했다. 이어 “이번 사태를 단순한 내부 행사 문제가 아닌 위기대응 체계 전반의 관리 부실로 보고 철저히 점검해야 한다”고 강조했다.
롯데 정보유출,MBC,2025-10-13 11:38:15,"롯데카드 해킹 두 달째, 회원 탈퇴 3만 명·카드 해지 5만 명",https://n.news.naver.com/mnews/article/214/0001454486?sid=101,"롯데카드 해킹사태가 일어난 지 두 달 만에 개인정보 유출 피해를 입은 고객 3만 여 명이 회원을 탈퇴했습니다. 롯데카드 측은 오늘 고객 보호조치 현황을 발표하면서, 지난달 1일부터 어제까지 해킹사고로 정보가 유출된 회원 전체 297만 명 가운데 3만 7백여 명이 탈퇴했고, 5만 6천 5백여 명이 카드를 해지했다고 밝혔습니다. 카드 비밀번호를 변경한 사람은 92만 2천 2백여 명, 카드를 재발급한 사람 77만 8천 5백여 명, 카드를 정지한 사람이 18만 1천 9백여 명인 것으로 집계됐습니다. 이같은 조치를 받은 사람은 유출 피해 전체 고객의 49%에 해당하는 약 146만 명입니다. 카드번호와 유효기간, CVC번호 등이 유출되는 심각한 피해를 입은 고객 28만 명 중에서는 4천 1백여 명이 탈퇴하고 8천여 명이 카드를 해지했습니다. 또, 21만 4천여 명이 카드를 재발급 받았고, 8만 1천 8백여 명은 카드 비밀번호를 변경했으며 3만 3천 8백여 명은 카드를 정지했습니다. 롯데카드 측은 유출된 정보가 많은 고객 28만 명의 82%에 해당하는 고객 약 23만 명에게 보호조치를 완료했다고 설명했습니다. 롯데카드 측은 이번 해킹 사고로 실제 피해를 입은 소비자는 아직 한 건도 발견되지 않았다며, 앞으로 침해 사고로 피해가 생기면 2차 피해 까지도 롯데카드가 피해액 전액을 보상하겠다는 방침을 밝혔습니다. 롯데카드는 지난 8월 14일 첫 해킹 공격이 일어난 뒤 17일이 지나 외부 공격 흔적을 파악했고, 지난달 1일 금융당국에 해킹 사실을 신고했습니다. 해당 해킹 공격때문에 기존 회원 960만 명의 약 3분의 1에 해당하는 297만 명이 개인정보 유출 피해를 입었고 그 중 28만 명은 카드번호와 유효기간, CVC번호까지 유출돼 실물카드 없이도 카드번호 등으로 결제할 수 있는 '키인(key-in)' 부정 거래 피해가 우려되고 있습니다."
롯데 정보유출,노컷뉴스,2025-10-13 13:00:11,"롯데카드 ""민감정보 유출 고객 82% 보호조치 완료""",https://n.news.naver.com/mnews/article/079/0004074332?sid=101,"""부정사용 노출 28만명 중 23만명 카드 재발급 등 보호조치"" ""전체 카드 재발급 신청 121만건…98% 조치 완료"" 카드 해지·회원 탈퇴 8만6천명 류영주 기자 롯데카드가 해킹 사고로 부정사용 피해 가능성이 있는 고객 28만명 가운데 약 23만명(82%)을 대상으로 카드 재발급과 비밀번호 변경, 카드 정지 및 해지 등의 조치를 했다고 13일 밝혔다. 이 가운데 약 22만명이 카드 재발급을 신청했고, 일부 특수카드를 제외하고는 재발급이 완료됐다고 롯데카드는 설명했다. 아직 카드 재발급 신청을 하지 않은 고객에 대해서는 지속적으로 재발급 안내를 하고, 오는 15일부터는 해당 카드의 온라인 가맹점 이용이 제한된다고 덧붙였다. 롯데카드는 고객정보가 유출된 전체 고객 297만명 가운데 약 146만명(49%)을 대상으로 보호조치를 완료했다고 밝혔다. 정보 유출 고객 가운데 카드 재발급은 약 77만8천명, 비밀번호 변경은 약 92만명, 카드 정지 약 18만명 등이다. 약 5만6천명은 카드 해지를 했고, 약 3만명은 회원을 탈퇴했다. 297만명 중 28만명을 제외한 269만명은 부정사용 발생 가능성이 없어 카드 재발급을 할 필요는 없지만, 고객이 원할 경우 비밀번호 변경, 해외거래 차단, 카드 재발급이 가능하다고 설명했다. 해킹 사고 발생 사실이 알려진 지난 달 1일부터 전날까지 전체 재발급 신청은 약 121만건이며, 이 가운데 119만건(98%)이 재발급 완료됐다. 롯데카드는 이번 해킹 사고로 인한 부정사용 시도나 실제 소비자 피해로 이어진 사례는 아직 확인되지 않았고, 민감정보가 유출되지 않은 경우는 부정사용 발생 가능성이 없다고 밝혔다. 롯데카드는 이번 사고로 인해 발생한 피해에 대해서는 피해액 전액을 보상하고, 고객정보 유출로 인한 2차 피해에 대해서도 연관성이 확인된 경우 전액을 보상하겠다고 재확인했다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요. 이메일 : jebo@cbs.co.kr 카카오톡 : @노컷뉴스 사이트 : https://url.kr/b71afn"
롯데 정보유출,세계일보,2025-10-13 15:03:10,"‘개인정보 유출’ 롯데카드, 해지·탈회 8만6000명",https://n.news.naver.com/mnews/article/022/0004074546?sid=101,"롯데카드가 해킹 사고로 민감정보가 유출돼 부정사용 피해 가능성이 있는 고객 28만명 중 약 23만명(82%)을 대상으로 카드 재발급과 비밀번호 변경, 카드 정지 및 해지 등 조치를 했다고 13일 밝혔다. 이 중 약 22만명이 카드 재발급을 신청했으며 일부 특수카드를 제외하고는 재발급이 완료됐다. 서울 종로구 롯데카드 본사에 고객 개인정보 유출 해킹 사건과 관련해 카드센터 상담소가 마련돼 있다. 연합뉴스 보호조치가 되지 않은 약 5만명에겐 지속적으로 재발급 안내를 할 예정이며, 오는 15일부터는 해당 카드의 온라인 가맹점 이용이 제한된다. 롯데카드는 고객정보가 유출된 전체 고객 297만명 중에는 약 146만명(49%)을 대상으로 보호조치를 완료했다고 밝혔다. 정보 유출 고객 중 약 77만8000명이 카드 재발급을 받았으며 비밀번호 변경이 약 92만명, 카드 정지가 약 18만명이다. 약 5만6000명이 카드 해지를 했으며 회원 탈회는 약 3만명이다. 해킹 사고 발생 사실이 알려진 지난 달 1일부터 전날까지 전체 재발급 신청은 약 121만건이며 이 중 119만건(98%)이 완료됐다. 카드 재발급은 공카드 물량이 확보되면서 일부 특수카드를 제외하고는 신청 즉시 가능해졌다고 롯데카드는 말했다."
롯데 정보유출,연합뉴스,2025-10-13 12:08:25,"롯데카드 ""민감정보 유출 고객 82% 보호조치…재발급 지연 해소""",https://n.news.naver.com/mnews/article/001/0015674104?sid=101,"해지·탈회 8만6천명 롯데카드 [촬영 이충원] (서울=연합뉴스) 임지우 기자 = 롯데카드가 해킹 사고로 민감정보가 유출돼 부정사용 피해 가능성이 있는 고객 28만명 중 약 23만명(82%)을 대상으로 카드 재발급과 비밀번호 변경, 카드 정지 및 해지 등 조치를 했다고 13일 밝혔다. 이 중 약 22만명이 카드 재발급을 신청했으며 일부 특수카드를 제외하고는 재발급이 완료됐다. 보호조치가 되지 않은 약 5만명에겐 지속적으로 재발급 안내를 할 예정이며, 오는 15일부터는 해당 카드의 온라인 가맹점 이용이 제한된다. 롯데카드는 고객정보가 유출된 전체 고객 297만명 중에는 약 146만명(49%)을 대상으로 보호조치를 완료했다고 밝혔다. 정보 유출 고객 중 약 77만8천명이 카드 재발급을 받았으며 비밀번호 변경이 약 92만명, 카드 정지가 약 18만명이다. 약 5만6천명이 카드 해지를 했으며 회원 탈회는 약 3만명이다. 해킹 사고 발생 사실이 알려진 지난 달 1일부터 전날까지 전체 재발급 신청은 약 121만건이며 이 중 119만건(98%)이 완료됐다. 카드 재발급은 공카드 물량이 확보되면서 일부 특수카드를 제외하고는 신청 즉시 가능해졌다고 롯데카드는 말했다. 롯데카드는 이번 해킹 사고로 인한 부정사용 시도나 실제 소비자 피해로 이어진 사례는 아직 확인되지 않았으며 민감정보가 유출되지 않은 경우는 부정사용 발생 가능성이 없다고 덧붙였다. wisefool@yna.co.kr"
롯데 정보유출,강원도민일보,2025-10-13 13:43:11,"롯데카드 ""민감정보 유출 고객 82% 보호조치…부정사용 피해 없어""",https://n.news.naver.com/mnews/article/654/0000145811?sid=101,"해지·탈회 8만6000명 ▲ 지난달 19일 서울 종로구 롯데카드 본사에 고객 개인정보 유출 해킹 사건과 관련해 카드센터 상담소가 마련돼 있다. 연합뉴스 롯데카드가 해킹 사고로 민감정보가 유출돼 부정사용 피해가 우려되는 고객 28만명 중 약 23만명(82%)에 대해 카드 재발급, 비밀번호 변경, 카드 정지 및 해지 등의 보호조치를 완료했다고 13일 밝혔다. 이 가운데 약 22만명이 카드 재발급을 신청했으며, 일부 특수카드를 제외하고는 대부분 발급이 완료됐다. 보호조치가 아직 이뤄지지 않은 약 5만명에 대해서는 지속적으로 재발급을 안내할 계획이다. 롯데카드는 오는 15일부터 해당 카드의 온라인 가맹점 이용을 제한하기로 했다. 전체 고객 297만명 중 정보가 유출된 것으로 확인된 고객은 약 146만명(49%)이다. 이들 중 카드 재발급은 77만8000명, 비밀번호 변경은 92만명, 카드 정지는 18만명, 카드 해지는 5만6000명, 회원 탈회는 3만명으로 집계됐다. 해킹 사고가 알려진 지난달 1일부터 전날까지 전체 재발급 신청은 약 121만건에 달했으며, 이 중 98%인 119만건이 완료됐다. 롯데카드는 ""공카드 물량이 확보되면서 일부 특수카드를 제외하고는 신청 즉시 재발급이 가능하다""고 설명했다. 롯데카드는 또 ""현재까지 부정사용 시도나 실제 피해 사례는 확인되지 않았다""며 ""민감정보가 유출되지 않은 고객의 경우 부정사용 가능성은 없다""고 덧붙였다."
롯데 정보유출,뉴시스,2025-10-14 18:30:36,"조좌진 롯데카드 대표 ""1100억 보안투자 계획 연내 보고""",https://n.news.naver.com/mnews/article/003/0013534308?sid=101,"조좌진 롯데카드 대표, 정무위 국감 출석 [서울=뉴시스] 배훈식 기자 = 김영섭 KT 대표이사를 비롯한 증인들이 14일 오후 서울 여의도 국회에서 열린 정무위원회 국정감사에서 증인 선서를 하고 있다. 왼쪽부터 김 KT 대표이사, 황성혜 구글 부사장, 김광일 홈플러스 대표이사, 김병주 MBK파트너스 회장, 조좌진 롯데카드 대표이사. 2025.10.14. dahora83@newsis.com [서울=뉴시스]권안나 기자 = 국정감사에 소환된 조좌진 롯데카드 대표가 최근 발생한 대규모 해킹 사고 이후 약속한 1100억원의 정보보호 투자 계획을 연말까지 이사회에 보고하겠다고 밝혔다. 대주주인 사모펀드 MBK파트너스를 둘러싼 내부거래 문제와 책임론도 국감 과정에서 도마에 올랐다. 조 대표는 14일 국회 정무위원회 국감에서 ""정보보호 투자에 대한 계획을 세우고 있고 구체적인 컨설팅을 진행하고 있다""며 ""연말까지는 별도 안건으로 이사회에 공식적으로 보고를 할 생각""이라고 말했다. 박상혁 더불어민주당 의원의 ""조 대표의 임기인 내년 3월30일 이후 투자는 어떻게 진행되느냐. 계획은 세우고 있느냐""는 질의에 대한 답변이다. 김재섭 국민의힘 의원은 롯데카드가 사이버 침해 사고가 발생한 이후인 9월에도 마케팅 예산을 15% 증액한 것에 대해 지적했다. 조 대표는 이에 대해 ""10월 추석을 앞두고 8월에 제휴처와 미리 약속된 부분이어서 일방적으로 중단할 수 없었다""며 ""사건 이후 콜센터 24시간 가동과 재발급 등 정보보호 관련 예산에 180억원 정도를 소요했다""고 답변했다. 롯데카드는 지난 8월 14일 해킹으로 내부 파일이 유출돼 297만명의 개인정보가 노출됐다. 유출 규모는 약 200GB로, 일부 회원의 주민등록번호·카드 CVC(뒷면 3자리) 등이 포함됐다. 회사 측은 사고 이후 콜센터 24시간 운영과 카드 재발급 등의 고객 보호조치를 실시하고 있다. 향후 5년간 1100억원의 정보 보안 투자를 약속한 바 있다. 이번 사태와 관련해 대주주인 사모펀드 MBK의 책임론도 불거졌다. MBK 인수 이후 정보보호 예산 비중이 줄어들었기 때문이다. 강민국 국민의힘 의원실이 금융감독원에서 제출받은 자료에 따르면 롯데카드의 올해 정보보호(인건비 제외) 예산은 96억5600만원으로 정보기술(IT) 예산인 1078억4400만원의 9.0%로 집계됐다. 이는 2020년 IT 대비 정보보호 예산 비중인 14.2%에서 5.2%포인트(p) 급감한 수치다. 김병주 MBK 회장은 의원들이 제기하는 이 같은 책임론에 대한 질의에 모두 ""관여하지 않았기에 말씀드리기 어렵다""고 일축했다. 이에 박 의원은 김 회장에게 ""롯데카드나 홈플러스 관련 의사 결정에 참여하지 않았다고만 하는데 이런 지탄과 비판을 받고 있는 게 억울한 입장이라고 생각하는거냐""며 ""지금까지 말한 것으로 볼 때 1100억원의 정보보호 투자나 사회적 책임을 다하겠다는 것이 잘 이행되지 않으리리라고 생각한다""고 질타했다. 이날 국감에서는 사모펀드 대주주의 신용공여 규제 강화의 필요성도 제기됐다. 롯데카드는 최근 5년간 MBK 계열사를 대상으로 1400억원대 신용공여를 제공하고, 이 가운데 회생 절차 중인 홈플러스 700억원에 달한 것으로 나타났다. 이인영 더불어민주당 의원은 ""사모펀드 계열 금융사가 대주주 이익을 위해 내부 자금줄로 악용하지 않도록 금융당국이 유동화 비율·신용공여 한도 등 내부거래 실태를 정기점검해야 한다""고 지적했다. 유영하 국민의 의원은 ""MBK가 인수한 기업들인 딜라이브, 네파, 홈플러스 등에 모두 신용공여를 확대했다""며 ""대주주 신용공여 비율이 타 카드사보다 월등히 높은데, 사모펀드라는 이유로 규제 사각지대에 있어서는 안 된다""고 강조했다. 금융당국에서 사모펀드와 관련된 규제를 마련하고 있는지에 대한 질의도 나왔다. 권대영 금융위 부위원장은 ""우리 사모펀드(PEF) 제도의 공과를 따져서 필요한 제도 개선을 해나갈 필요가 있다고 생각한다""며 ""사모펀드 관련 용역을 실시하고 있으며, 연내에 구체적인 방안을 발표할 것""이라고 설명했다. 한편 조 대표는 오는 17일 행정안전위원회와 21일 과학기술정보통신위원회 국감에도 출석할 예정이다."
롯데 정보유출,블로터,2025-10-15 11:05:08,"개인정보 유출 논란, M&A까지 '불똥' 왜",https://n.news.naver.com/mnews/article/293/0000073562?sid=101,"/이미지 제작=챗GPT 잇따르는 개인정보 유출사고를 막으려는 움직임이 인수합병(M&A) 시장에 대한 규제로까지 이어질 조짐을 보이고 있다. 명함관리 플랫폼으로 잘 알려진 리멤버가 최근 해외 사모펀드(PEF) 운용사로 넘어간 것과 관련해 국회 국정감사에서 개인정보 유출을 막기 위한 장치가 필요하다는 지적이 나오면서다. 이에 정부가 M&A 과정에서 함께 옮겨가는 개인정보에 대한 규제를 마련하겠다고 공언하면서 시장의 새로운 변수로 떠오를지 주목된다. 15일 국회에 따르면 14일 열린 정무위 국감에서 민병덕 더불어민주당 의원은 스웨덴 PEF인 EQT파트너스의 리멤버 인수를 사례로 들며 ""우리나라 기업이 해외에 팔리면 해당 국가나 계열사에서 개인정보를 마케팅에 활용할 가능성이 높다""고 지적했다. 이에 송경희 개인정보위원장은 ""개인정보의 경제적 가치가 높아지면서 과거에는 잘 보지 않았던 양도·양수 시 개인정보 이전 부분을 이제 면밀히 들여다봐야 한다고 생각한다""며 ""사전심사제나 역량평가 등 제도적 도입을 적극 검토하겠다""고 답했다. 리멤버는 이른바 국민명함 플랫폼으로 불려온 애플리케이션이다. 명함·커리어 관리와 커뮤니티 서비스를 제공하며 약 500만명의 사용자를 확보한 이 회사의 기반은 기업명·직책·이메일·전화번호 등 직장인 네트워크 데이터다. EQT파트너스는 올 8월 5000억원에 리멤버를 운영하는 리멤버앤컴퍼니를 인수했다. 기존 최대주주였던 아크앤파트너스의 지분과 사람인·라인플러스가 갖고 있던 소수 지분까지 연달아 취득하며 경영권을 확보한 것으로 알려졌다. 이를 두고 리멤버가 보유한 방대한 명함 데이터와 직장인 정보가 해외로 이전되는 게 아니냐는 논란이 일었다. 이들 정보가 해외 PEF 운용사로 넘어갈 경우 통제에 공백이 생길 수 있다는 지적이다. 아울러 최근 화두로 떠오른 개인정보 관리 문제가 M&A 시장에도 영향을 끼칠 수 있다는 점에서 더욱 이목을 끌 것으로 전망된다. 최근 롯데카드 등 국내 대형기업의 개인정보 유출사고가 잇따르면서 정보 관리·이전·활용 전반을 아우르는 제도적 보완이 필요하다는 목소리가 이어졌다. 그러나 리멤버 측은 최대주주가 바뀌었지만 회원 정보가 이관되지 않았을뿐더러 국외에서는 접근조차 할 수 없다고 강조했다. 리멤버 관계자는 ""리멤버의 회원정보는 모두 대한민국 내에만 저장돼 있으며, 대한민국에 위치한 자사에서만 접근할 수 있다""며 ""주주가 해외 PEF로 변경된 데 따라 개인정보가 국외로 이전되거나 국외에서 접근되는 일은 없다""고 설명했다. 이어 ""주주라 해도 업무 목적상 개인정보를 취급 및 처리할 법적 권한이 없으므로 리멤버 회원정보에 대한 접근이나 직접적 활용은 불가능하다""며 ""최대주주 변경은 경영권과 지분구조의 변동일 뿐 개인정보 양도가 아니며, 개인정보 처리와 보호에 관한 법률 준수 의무에는 어떠한 영향도 주지 않는다""고 덧붙였다."
